pde,algorithm,n_obs,obs_noise,lam_data,lam_pde,n_collocation,f1_l2_error,f2_pde_residual,f3_data_budget,seed
burgers,moead,0,0.0,5.959681608877505,6.9025006869858085,50,0.2910331953869006,0.030624503269791603,50.0,3
burgers,moead,0,0.0,5.959681608877505,6.9025006869858085,50,0.2910331953869006,0.030624503269791603,50.0,3
burgers,moead,0,0.0,5.959681608877505,6.9025006869858085,50,0.2910331953869006,0.030624503269791603,50.0,3
burgers,moead,0,0.0,4.168564367529451,6.457384868995199,50,0.276376434315507,0.03121115453541279,50.0,4
burgers,moead,0,0.0,4.168564367529451,6.457384868995199,50,0.276376434315507,0.03121115453541279,50.0,4
burgers,moead,0,0.0,4.168564367529451,6.457384868995199,50,0.276376434315507,0.03121115453541279,50.0,4
burgers,moead,0,0.0,4.168564367529451,6.457384868995199,50,0.276376434315507,0.03121115453541279,50.0,4
burgers,moead,0,0.0,4.168564367529451,6.457384868995199,50,0.276376434315507,0.03121115453541279,50.0,4
burgers,moead,0,0.0,4.168564367529451,6.457384868995199,50,0.276376434315507,0.03121115453541279,50.0,4
burgers,moead,0,0.0,4.168564367529451,6.457384868995199,50,0.276376434315507,0.03121115453541279,50.0,4
burgers,moead,0,0.0,4.168564367529451,6.457384868995199,50,0.276376434315507,0.03121115453541279,50.0,4
burgers,moead,0,0.0,5.408831230478484,7.639373508466799,50,0.3179008034961826,0.020712530240416527,50.0,4
burgers,moead,0,0.0,4.168564367529451,6.457384868995199,50,0.276376434315507,0.03121115453541279,50.0,4
burgers,moead,0,0.0,4.168564367529451,6.457384868995199,50,0.276376434315507,0.03121115453541279,50.0,4
burgers,moead,0,0.0,4.168564367529451,6.457384868995199,50,0.276376434315507,0.03121115453541279,50.0,4
burgers,moead,0,0.0,4.168564367529451,6.457384868995199,50,0.276376434315507,0.03121115453541279,50.0,4
burgers,moead,0,0.0,5.408831230478484,7.639373508466799,50,0.3179008034961826,0.020712530240416527,50.0,4
burgers,moead,0,0.0,5.408831230478484,7.639373508466799,50,0.3179008034961826,0.020712530240416527,50.0,4
burgers,moead,0,0.0,4.168564367529451,6.457384868995199,50,0.276376434315507,0.03121115453541279,50.0,4
burgers,moead,0,0.0,4.168564367529451,6.457384868995199,50,0.276376434315507,0.03121115453541279,50.0,4
burgers,moead,0,0.0,4.168564367529451,6.457384868995199,50,0.276376434315507,0.03121115453541279,50.0,4
burgers,moead,0,0.0,5.408831230478484,7.639373508466799,50,0.3179008034961826,0.020712530240416527,50.0,4
burgers,moead,0,0.0,5.408831230478484,7.639373508466799,50,0.3179008034961826,0.020712530240416527,50.0,4
burgers,moead,0,0.0,5.408831230478484,7.639373508466799,50,0.3047941507238024,0.027789535000920296,50.0,4
burgers,moead,0,0.0,5.408831230478484,7.639373508466799,50,0.3047941507238024,0.027789535000920296,50.0,4
burgers,moead,0,0.0,5.408831230478484,7.639373508466799,50,0.3047941507238024,0.027789535000920296,50.0,4
burgers,moead,0,0.0,5.408831230478484,7.639373508466799,50,0.3047941507238024,0.027789535000920296,50.0,4
burgers,moead,0,0.0,5.408831230478484,7.639373508466799,50,0.3047941507238024,0.027789535000920296,50.0,4
burgers,moead,0,0.0,5.408831230478484,7.639373508466799,50,0.3047941507238024,0.027789535000920296,50.0,4
burgers,moead,0,0.0,5.408831230478484,7.639373508466799,50,0.3047941507238024,0.027789535000920296,50.0,4
burgers,moead,0,0.0,5.408831230478484,7.639373508466799,50,0.3047941507238024,0.027789535000920296,50.0,4
burgers,moead,0,0.0,5.408831230478484,7.639373508466799,50,0.3047941507238024,0.027789535000920296,50.0,4
burgers,moead,0,0.0,5.408831230478484,7.639373508466799,50,0.3047941507238024,0.027789535000920296,50.0,4
burgers,moead,0,0.0,5.408831230478484,7.639373508466799,50,0.3047941507238024,0.027789535000920296,50.0,4
burgers,moead,0,0.0,5.408831230478484,7.639373508466799,50,0.3047941507238024,0.027789535000920296,50.0,4
burgers,moead,0,0.0,5.408831230478484,7.639373508466799,50,0.3047941507238024,0.027789535000920296,50.0,4
burgers,moead,0,0.0,5.408831230478484,7.639373508466799,50,0.3047941507238024,0.027789535000920296,50.0,4
burgers,moead,0,0.0,5.408831230478484,7.639373508466799,50,0.3047941507238024,0.027789535000920296,50.0,4
